1.116063594076058402e-01
1.160631057706301705e-01
1.278131844438708808e-01
1.185376171213826102e-01
1.235620372614958246e-01
1.108623695914699586e-01
1.362925463072475751e-01
1.369179544771295387e-01
1.120249624413735129e-01
1.182113224216123221e-01
1.123555768074995798e-01
1.172371138444323752e-01
1.134941893505591742e-01
1.121759300107885993e-01
1.122990151594565750e-01
1.151476121925149865e-01
1.451504784005354098e-01
1.249628984589540304e-01
1.126253302742138557e-01
1.196035428140690832e-01
1.139358933715113875e-01
1.192190545317691475e-01
1.174382869174105809e-01
1.134172599085091632e-01
1.356661625375915614e-01
1.329970483593625463e-01
1.444147181836173688e-01
1.433439436206965234e-01
1.200852635994010958e-01
1.369680632825752420e-01
1.194983403696683044e-01
1.197645002953031390e-01
1.322583696639455242e-01
1.180772698366593376e-01
1.271343045036164021e-01
1.466684276028761835e-01
1.182942016591998630e-01
1.195141427973755999e-01
1.151884295349457910e-01
1.270964503685994562e-01
1.161804010933445708e-01
1.340351255643903727e-01
1.342505065066807168e-01
1.239935965237215221e-01
1.139689045966155861e-01
1.206539985398599885e-01
1.164943846529247623e-01
1.377378844844698302e-01
1.326775582034397660e-01
1.297402422724945603e-01
1.292294875084751826e-01
1.307703244864650283e-01
1.125336547779765967e-01
1.131335400702450228e-01
1.172075724722707601e-01
1.155093395263392664e-01
1.294067120593344333e-01
1.306866876508283870e-01
1.198140888929026676e-01
1.116253478271125588e-01
1.212562079912670732e-01
1.156540274618737540e-01
1.255429515984660405e-01
1.312972527633616548e-01
1.284458791776706965e-01
1.322196905561733860e-01
1.111325072230338745e-01
1.158045562830467556e-01
1.194150370284112750e-01
1.177381188489796393e-01
1.129160128150764747e-01
1.163969401490331096e-01
1.081814342604572182e-01
1.142625242646404110e-01
1.239218888479589609e-01
1.136951186097453353e-01
1.179348917024388294e-01
1.123361258512742406e-01
1.105333029908657089e-01
1.129193457962641284e-01
1.224147476734273876e-01
1.124215587495809021e-01
1.329655741761805177e-01
1.084034729147575066e-01
1.129820826706734310e-01
1.155162923200643704e-01
1.164559043864663024e-01
1.243662666187048405e-01
1.239232883894843679e-01
1.082898095951712186e-01
1.190410446681465922e-01
1.180989733200373121e-01
1.152905000762239479e-01
1.123656351191706509e-01
1.160557908527119902e-01
1.216292931421301682e-01
1.184735310819120813e-01
1.172409293825903420e-01
