col
5.346838342274145006e+00
3.402004376851160972e-01
3.300785227175917491e-01
3.007201694518048529e-01
3.266994797374997428e-01
2.940433478724275851e-01
3.227455313454257180e-01
3.176388479621243821e-01
2.999725400121100449e-01
3.063022957237270805e-01
2.952406920738518403e-01
3.155509569418298854e-01
3.139716072132047731e-01
2.907021744702580901e-01
2.989474157776932928e-01
2.973784199544355356e-01
3.733875296494595375e-01
3.657996207514899178e-01
3.153415025606949307e-01
3.138145577056690172e-01
3.334828492582667114e-01
2.967536746872000974e-01
2.984778009210068972e-01
3.723857299133087606e-01
4.322618515261913985e-01
3.086085070626237714e-01
3.047338473694490846e-01
2.882401843984062073e-01
2.932320174960860726e-01
3.123458100106125124e-01
2.989439189582290268e-01
2.947284060948452411e-01
3.124565883635478380e-01
3.839395039175099722e-01
3.269722422700639397e-01
3.011498844191410895e-01
3.176891660244175464e-01
2.975388505743734591e-01
3.009371902670231469e-01
2.955255775093765247e-01
3.081647353617210094e-01
2.954017696535422566e-01
3.186481772377125488e-01
3.072801398023298214e-01
3.073974490688330952e-01
3.857853148539350796e-01
4.522654801514753298e-01
3.210646068851157331e-01
3.065211321038115444e-01
2.977705636790150545e-01
3.056804546605201289e-01
4.067172993627971578e-01
4.548829924500050192e-01
3.036689569992123139e-01
3.048760138292648247e-01
2.992001029555211300e-01
3.400185147337111413e-01
3.668444708745924876e-01
3.120543014038772989e-01
5.011010723199841310e-01
3.254878323976115873e-01
2.959152740383962921e-01
3.456020889786612371e-01
3.861309943138692136e-01
4.228639365907649883e-01
2.969102826787415883e-01
2.905449479580919370e-01
4.186441767011866433e-01
3.017138236037412713e-01
4.316824646626990503e-01
3.063552200549491400e-01
3.806133193475423893e-01
2.867960954477158375e-01
2.864145503405823301e-01
3.236712588284828551e-01
3.350477533906356942e-01
3.050083193025086015e-01
2.987746173147496909e-01
2.856309696424844113e-01
3.186830535307570433e-01
4.477892178069793894e-01
3.684474139874067689e-01
4.247271624386206312e-01
3.764214304659431187e-01
4.494731396950861213e-01
2.947501642527939891e-01
2.977729764695974390e-01
3.924347716823433085e-01
4.550304639422734221e-01
3.758360041156674769e-01
4.501599499541047433e-01
3.718181047857408439e-01
4.959076724187247431e-01
4.108298639582637635e-01
3.042594463246260372e-01
3.023736273173739386e-01
4.327673771318309992e-01
3.783091576245122822e-01
4.164334856351625258e-01
3.620044862793957985e-01
4.207947588400105521e-01
3.141349618207998629e-01
3.193938008346552393e-01
3.029682687944706965e-01
3.362468642422646314e-01
2.919526708051828345e-01
3.249435622754515141e-01
3.592792450651504099e-01
3.018973585001235582e-01
4.295948074090100710e-01
3.659057833474759769e-01
4.363144625340847349e-01
3.033660331862383930e-01
3.871711412756985160e-01
4.862875422865817199e-01
3.783416568453392137e-01
4.255220395900828345e-01
3.734586120522906949e-01
4.351438101832778571e-01
3.511915318581791401e-01
3.831030293689514088e-01
4.504251896670088962e-01
2.939797490467586094e-01
2.961723162084101135e-01
3.665051269653456512e-01
3.084368888028632405e-01
3.059955294641346080e-01
3.027872340702114085e-01
3.599683600549947737e-01
3.834030907024862933e-01
3.000363459034774971e-01
3.112383370064280563e-01
3.006306315321968792e-01
3.167224710401064791e-01
3.191472576920250104e-01
3.054440930918888575e-01
3.123527969858301279e-01
2.981870512949850172e-01
2.923603741732285211e-01
3.189799274493159142e-01
3.127978025147313823e-01
2.918008493763548650e-01
2.997105724184171982e-01
3.604979354724790475e-01
3.066937713158059964e-01
2.931460807850829742e-01
2.912845313935520930e-01
