col
1.349549977507900955e+00
8.579981054958644993e-02
8.242868481587117824e-02
1.071649122378006136e-01
6.290226003185531156e-02
6.293139946725850864e-02
5.312736576467395194e-02
6.876881782145623234e-02
9.600177196627786291e-02
1.043636455533223928e-01
1.326598930133540410e-01
1.709909626576134600e-01
1.268619225205143697e-01
8.283775798282380642e-02
8.848369781576603810e-02
7.672709981540840052e-02
6.142036956336977688e-02
6.562486384814295026e-02
8.550027069170752780e-02
5.656067157142425500e-02
5.886645390216429380e-02
6.949549284576644892e-02
5.864999716817033415e-02
5.150432233482365313e-02
5.772827384721668925e-02
8.517973893592939438e-02
1.030652925874182141e-01
9.751523446924408034e-02
1.077450140511194004e-01
1.065875638178700735e-01
1.308137177481825120e-01
9.891022836475900359e-02
7.099968776774961965e-02
5.680364517051762069e-02
5.599470006754025259e-02
7.566239551476520997e-02
5.324797990021972599e-02
6.332167403197193345e-02
5.467604129861614731e-02
6.595173369038058453e-02
5.672112976635099169e-02
7.717060358822080968e-02
6.342282969695070549e-02
7.156989967974955458e-02
8.472444057014366647e-02
8.744230264906494021e-02
6.740911238252279836e-02
5.955187713003436828e-02
5.870631342238102901e-02
7.657441509643170274e-02
8.269235712672695637e-02
6.150372589103808574e-02
5.321892617241477663e-02
5.580294403870691283e-02
6.720545494816587695e-02
5.763804739743914884e-02
7.227434023463795432e-02
5.932412096476869651e-02
7.454523311872988944e-02
5.963805601999272454e-02
7.021700972881661507e-02
6.281023808555658006e-02
5.618356571437278096e-02
5.154531628837956403e-02
5.551602904571898561e-02
5.537088559933776855e-02
4.947763231428282255e-02
5.051500999445032725e-02
5.223631261522440616e-02
5.895811028682784033e-02
8.831780763911942222e-02
9.706350973459866582e-02
9.030316042448743863e-02
1.135490389122102706e-01
8.547556679642413779e-02
6.275886238378565463e-02
6.653848530753896096e-02
6.257052530455209371e-02
7.497304483522235219e-02
5.686459476349999681e-02
6.455368726143111135e-02
5.750022130096055922e-02
5.876076438493254422e-02
8.990155352411145773e-02
6.752541518809140886e-02
9.199759916955976835e-02
9.330076398383602143e-02
8.673809987702389701e-02
1.012292485161408739e-01
1.237038428396557976e-01
1.021185985188655110e-01
9.359557809463753264e-02
6.910100619058706650e-02
6.049255861870981438e-02
6.949304031566155837e-02
6.426291774577938543e-02
7.245857531155434905e-02
7.681801716802329205e-02
9.053756557230166480e-02
7.136482470314736704e-02
1.231867513974464617e-01
1.274718046240846947e-01
9.020771114614942188e-02
9.144841238926393334e-02
7.399129718056414451e-02
8.433446020487510297e-02
7.666977460321532101e-02
7.529608644629307013e-02
8.740365389987346523e-02
8.510471062553887078e-02
8.945000208943348907e-02
5.465418630646833725e-02
7.215468283271277150e-02
9.755334797420479875e-02
8.452467665332921709e-02
6.283616656022616986e-02
5.780119124324105406e-02
9.178950699041350803e-02
8.535815327598121616e-02
7.122032863005396675e-02
6.922118356447717891e-02
5.660923761770889073e-02
5.797631199931496671e-02
6.183075310884119519e-02
7.246130357984893744e-02
6.657891001088164784e-02
6.103744955313076398e-02
8.931077411586700598e-02
8.737023915578072397e-02
6.197928153723091665e-02
6.314115908481894579e-02
6.830137224881510649e-02
7.814201337039559936e-02
5.620877636124486931e-02
5.303542551776386366e-02
4.954811428746577762e-02
6.838547986279801261e-02
6.925095476690341922e-02
6.162850969732640294e-02
5.823651273175352305e-02
8.506700603946978911e-02
7.576119044124092483e-02
6.790557148499012929e-02
5.964233479732176241e-02
6.810489782884153465e-02
5.268955398722580813e-02
6.738292340949771086e-02
7.636767747608345924e-02
8.977625115905490949e-02
1.128946785447667717e-01
1.044766901922746932e-01
1.238809898355594519e-01
9.398310102074031169e-02
8.290549249508880059e-02
9.258207435516206674e-02
1.160323350050616320e-01
8.513285925879865434e-02
6.678355368025870598e-02
6.507737403485686078e-02
7.486178365024957759e-02
6.101860179884215779e-02
5.783379512281551504e-02
5.627363920672921044e-02
5.192390737117396488e-02
5.400222493759690434e-02
7.555953602423248761e-02
1.001992610991373212e-01
7.771422362522230343e-02
7.418939642269967161e-02
8.277458994179842655e-02
6.893761279916427176e-02
8.064232449880577580e-02
8.964080203443756945e-02
7.325613177762606287e-02
5.131235084097245103e-02
6.545545172827610392e-02
7.055175730501932196e-02
8.313795225950938728e-02
7.202792714750486103e-02
5.226508206868346607e-02
